From,To,Common Tones,Common Tone Count,Difficulty Score,Modulation Type,Is Enharmonic,Needs Confirmation
C# minor,G# melodic_minor,"G#, C#, D#, B",4,9.21,common_tone,False,False
C# minor,A major,"C#, E, F#, G#, A, B",6,6.57,common_tone,False,False
C# minor,A minor,"A, B, E",3,6.29,common_tone,False,False
C# minor,A dorian,"A, B, E, F#",4,7.71,common_tone,False,False
C# minor,A phrygian,"A, E",2,8.86,distant_modulation,False,False
C# minor,A lydian,"C#, D#, E, F#, G#, A, B",7,6.0,common_tone,False,False
C# minor,A mixolydian,"C#, E, F#, A, B",5,7.14,common_tone,False,False
C# minor,A locrian,"A, D#",2,8.86,distant_modulation,False,False
C# minor,A harmonic_minor,"G#, A, B, E",4,7.71,common_tone,False,False
C# minor,A melodic_minor,"E, F#, G#, A, B",5,7.14,common_tone,False,False
C# minor,A# major,"A, D#",2,10.36,distant_modulation,False,False
C# minor,A# minor,"G#, C#, D#, F#",4,4.71,closely_related,False,False
C# minor,A# dorian,"G#, C#, D#",3,6.79,common_tone,False,False
C# minor,A# phrygian,"C#, D#, F#, G#, B",5,5.64,common_tone,False,False
C# minor,A# lydian,"A, E",2,10.36,distant_modulation,False,False
C# minor,A# mixolydian,"G#, D#",2,8.86,distant_modulation,False,False
C# minor,A# locrian,"C#, D#, E, F#, G#, B",6,5.07,common_tone,False,False
C# minor,A# harmonic_minor,"C#, D#, F#, A",4,7.71,common_tone,False,False
C# minor,A# melodic_minor,"C#, D#, A",3,8.29,common_tone,False,False
C# minor,B major,"C#, D#, E, F#, G#, B",6,3.57,common_tone,False,False
C# minor,B minor,"C#, E, F#, A, B",5,3.14,closely_related,False,False
C# minor,B dorian,"C#, E, F#, G#, A, B",6,3.57,common_tone,False,False
C# minor,B phrygian,"A, B, E, F#",4,4.71,common_tone,False,False
C# minor,B lydian,"C#, D#, F#, G#, B",5,4.14,common_tone,False,False
C# minor,B mixolydian,"C#, D#, E, F#, G#, A, B",7,3.0,common_tone,False,False
C# minor,B locrian,"A, B, E",3,6.79,common_tone,False,False
C# minor,B harmonic_minor,"C#, B, E, F#",4,4.71,common_tone,False,False
C# minor,B melodic_minor,"C#, E, F#, G#, B",5,4.14,common_tone,False,False
C# dorian,C major,"B, E",2,7.36,nearby_key,False,False
C# dorian,C minor,"G#, A#, D#",3,5.29,common_tone,False,False
C# dorian,C dorian,"A#, D#",2,6.86,nearby_key,False,False
C# dorian,C phrygian,"G#, C#, A#, D#",4,3.21,common_tone,False,False
C# dorian,C lydian,"B, E, F#",3,6.79,common_tone,False,False
C# dorian,C mixolydian,"A#, E",2,7.36,nearby_key,False,False
C# dorian,C locrian,"C#, D#, F#, G#, A#",5,2.64,common_tone,False,False
C# dorian,C harmonic_minor,"G#, B, D#",3,5.29,common_tone,False,False
C# dorian,C melodic_minor,"B, D#",2,7.36,nearby_key,False,False
C# dorian,C# major,"C#, D#, F#, G#, A#",5,1.14,common_tone,False,False
C# dorian,C# minor,"C#, D#, E, F#, G#, B",6,0.57,common_tone,False,False
C# dorian,C# phrygian,"C#, E, F#, G#, B",5,1.14,common_tone,False,False
C# dorian,C# lydian,"G#, C#, A#, D#",4,1.71,common_tone,False,False
C# dorian,C# mixolydian,"C#, D#, F#, G#, A#, B",6,0.57,common_tone,False,False
C# dorian,C# locrian,"C#, B, E, F#",4,3.21,common_tone,False,False
C# dorian,C# harmonic_minor,"C#, D#, E, F#, G#",5,1.14,common_tone,False,False
C# dorian,C# melodic_minor,"C#, D#, E, F#, G#, A#",6,0.57,common_tone,False,False
C# dorian,D major,"C#, B, E, F#",4,4.71,common_tone,False,False
C# dorian,D minor,"A#, E",2,7.36,nearby_key,False,False
C# dorian,D dorian,"B, E",2,6.86,nearby_key,False,False
C# dorian,D phrygian,"A#, D#",2,7.36,nearby_key,False,False
C# dorian,D lydian,"C#, E, F#, G#, B",5,2.64,common_tone,False,False
C# dorian,D mixolydian,"B, E, F#",3,6.79,common_tone,False,False
C# dorian,D locrian,"G#, A#, D#",3,5.29,common_tone,False,False
C# dorian,D harmonic_minor,"C#, A#, E",3,5.29,common_tone,False,False
C# dorian,D melodic_minor,"C#, B, E",3,5.29,common_tone,False,False
C# dorian,D# major,"G#, A#, D#",3,5.29,common_tone,False,False
C# dorian,D# minor,"C#, D#, F#, G#, A#, B",6,3.57,common_tone,False,False
C# dorian,D# dorian,"C#, D#, F#, G#, A#",5,3.14,closely_related,False,False
C# dorian,D# phrygian,"C#, D#, E, F#, G#, A#, B",7,3.0,common_tone,False,False
C# dorian,D# lydian,"A#, D#",2,5.86,nearby_key,False,False
C# dorian,D# mixolydian,"G#, C#, A#, D#",4,4.71,common_tone,False,False
C# dorian,D# locrian,"C#, D#, E, F#, G#, B",6,3.57,common_tone,False,False
C# dorian,D# harmonic_minor,"D#, F#, G#, A#, B",5,4.14,common_tone,False,False
C# dorian,D# melodic_minor,"G#, A#, D#, F#",4,4.71,common_tone,False,False
C# dorian,E major,"C#, D#, E, F#, G#, B",6,5.07,common_tone,False,False
C# dorian,E minor,"B, E, F#",3,6.79,common_tone,False,False
C# dorian,E dorian,"C#, B, E, F#",4,4.71,closely_related,False,False
C# dorian,E phrygian,"B, E",2,7.36,distant_modulation,False,False
C# dorian,E lydian,"C#, D#, E, F#, G#, A#, B",7,4.5,common_tone,False,False
C# dorian,E mixolydian,"C#, E, F#, G#, B",5,5.64,common_tone,False,False
C# dorian,E locrian,"A#, E",2,7.36,distant_modulation,False,False
C# dorian,E harmonic_minor,"B, D#, E, F#",4,6.21,common_tone,False,False
C# dorian,E melodic_minor,"C#, D#, E, F#, B",5,5.64,common_tone,False,False
C# dorian,F major,"A#, E",2,11.86,distant_modulation,False,False
C# dorian,F minor,"G#, C#, A#, D#",4,7.71,common_tone,False,False
C# dorian,F dorian,"G#, A#, D#",3,7.79,common_tone,False,False
C# dorian,F phrygian,"C#, D#, F#, G#, A#",5,7.14,common_tone,False,False
C# dorian,F lydian,"B, E",2,11.86,distant_modulation,False,False
C# dorian,F mixolydian,"A#, D#",2,11.86,distant_modulation,False,False
C# dorian,F locrian,"C#, D#, F#, G#, A#, B",6,6.57,common_tone,False,False
C# dorian,F harmonic_minor,"G#, C#, A#, E",4,7.71,common_tone,False,False
C# dorian,F melodic_minor,"G#, A#, E",3,9.79,common_tone,False,False
C# dorian,F# major,"C#, D#, F#, G#, A#, B",6,8.07,common_tone,False,False
C# dorian,F# minor,"C#, E, F#, G#, B",5,8.64,common_tone,False,False
C# dorian,F# dorian,"C#, D#, E, F#, G#, B",6,5.57,diatonic_common_tone,False,False
C# dorian,F# phrygian,"C#, B, E, F#",4,9.21,common_tone,False,False
C# dorian,F# lydian,"C#, D#, F#, G#, A#",5,8.64,common_tone,False,False
C# dorian,F# mixolydian,"C#, D#, E, F#, G#, A#, B",7,7.5,common_tone,False,False
C# dorian,F# locrian,"B, E, F#",3,11.29,common_tone,False,False
C# dorian,F# harmonic_minor,"G#, C#, B, F#",4,9.21,common_tone,False,False
C# dorian,F# melodic_minor,"C#, D#, F#, G#, B",5,8.64,common_tone,False,False
C# dorian,G major,"B, E, F#",3,14.29,common_tone,False,False
C# dorian,G minor,"A#, D#",2,14.86,distant_modulation,False,False
C# dorian,G dorian,"A#, E",2,11.86,distant_modulation,False,False
C# dorian,G phrygian,"G#, A#, D#",3,12.79,common_tone,False,False
C# dorian,G lydian,"C#, B, E, F#",4,12.21,common_tone,False,False
C# dorian,G mixolydian,"B, E",2,14.86,distant_modulation,False,False
C# dorian,G locrian,"G#, C#, A#, D#",4,10.71,common_tone,False,False
C# dorian,G harmonic_minor,"A#, D#, F#",3,14.29,common_tone,False,False
C# dorian,G melodic_minor,"A#, E, F#",3,14.29,common_tone,False,False
C# dorian,G# major,"G#, C#, A#, D#",4,9.21,common_tone,False,False
C# dorian,G# minor,"C#, D#, E, F#, G#, A#, B",7,7.5,common_tone,False,False
C# dorian,G# dorian,"C#, D#, F#, G#, A#, B",6,5.57,diatonic_common_tone,False,False
C# dorian,G# phrygian,"C#, D#, E, F#, G#, B",6,8.07,common_tone,False,False
C# dorian,G# lydian,"G#, A#, D#",3,9.79,common_tone,False,False
C# dorian,G# mixolydian,"C#, D#, F#, G#, A#",5,8.64,common_tone,False,False
C# dorian,G# locrian,"C#, E, F#, G#, B",5,8.64,common_tone,False,False
C# dorian,G# harmonic_minor,"C#, D#, E, G#, A#, B",6,8.07,common_tone,False,False
C# dorian,G# melodic_minor,"C#, D#, G#, A#, B",5,8.64,common_tone,False,False
C# dorian,A major,"C#, E, F#, G#, B",5,7.14,common_tone,False,False
C# dorian,A minor,"B, E",2,10.36,distant_modulation,False,False
C# dorian,A dorian,"B, E, F#",3,7.79,common_tone,False,False
C# dorian,A phrygian,"A#, E",2,10.36,distant_modulation,False,False
C# dorian,A lydian,"C#, D#, E, F#, G#, B",6,6.57,common_tone,False,False
C# dorian,A mixolydian,"C#, B, E, F#",4,7.71,common_tone,False,False
C# dorian,A locrian,"A#, D#",2,10.36,distant_modulation,False,False
C# dorian,A harmonic_minor,"G#, B, E",3,8.29,common_tone,False,False
C# dorian,A melodic_minor,"G#, B, E, F#",4,7.71,common_tone,False,False
C# dorian,A# major,"A#, D#",2,8.86,distant_modulation,False,False
C# dorian,A# minor,"C#, D#, F#, G#, A#",5,5.64,common_tone,False,False
C# dorian,A# dorian,"G#, C#, A#, D#",4,4.71,closely_related,False,False
C# dorian,A# phrygian,"C#, D#, F#, G#, A#, B",6,5.07,common_tone,False,False
C# dorian,A# lydian,"A#, E",2,8.86,distant_modulation,False,False
C# dorian,A# mixolydian,"G#, A#, D#",3,6.79,common_tone,False,False
C# dorian,A# locrian,"C#, D#, E, F#, G#, A#, B",7,4.5,common_tone,False,False
C# dorian,A# harmonic_minor,"C#, A#, D#, F#",4,6.21,common_tone,False,False
C# dorian,A# melodic_minor,"C#, A#, D#",3,6.79,common_tone,False,False
C# dorian,B major,"C#, D#, E, F#, G#, A#, B",7,3.0,common_tone,False,False
C# dorian,B minor,"C#, B, E, F#",4,4.71,common_tone,False,False
C# dorian,B dorian,"C#, E, F#, G#, B",5,3.14,closely_related,False,False
C# dorian,B phrygian,"B, E, F#",3,5.29,common_tone,False,False
C# dorian,B lydian,"C#, D#, F#, G#, A#, B",6,3.57,common_tone,False,False
C# dorian,B mixolydian,"C#, D#, E, F#, G#, B",6,3.57,common_tone,False,False
C# dorian,B locrian,"B, E",2,7.36,nearby_key,False,False
C# dorian,B harmonic_minor,"C#, E, F#, A#, B",5,4.14,common_tone,False,False
C# dorian,B melodic_minor,"C#, E, F#, G#, A#, B",6,3.57,common_tone,False,False
C# phrygian,C major,"A, D, B, E",4,6.21,common_tone,False,False
C# phrygian,C minor,"G#, D",2,5.86,nearby_key,False,False
C# phrygian,C dorian,"A, D",2,7.36,nearby_key,False,False
C# phrygian,C phrygian,"G#, C#",2,3.86,nearby_key,False,False
C# phrygian,C lydian,"D, E, F#, A, B",5,5.64,common_tone,False,False
C# phrygian,C mixolydian,"A, D, E",3,6.79,common_tone,False,False
C# phrygian,C locrian,"G#, C#, F#",3,3.79,common_tone,False,False
C# phrygian,C harmonic_minor,"G#, D, B",3,5.29,common_tone,False,False
C# phrygian,C melodic_minor,"A, D, B",3,6.79,common_tone,False,False
C# phrygian,C# major,"G#, C#, F#",3,2.29,common_tone,False,False
C# phrygian,C# minor,"C#, E, F#, G#, A, B",6,0.57,common_tone,False,False
C# phrygian,C# dorian,"C#, E, F#, G#, B",5,1.14,common_tone,False,False
C# phrygian,C# lydian,"G#, C#",2,2.86,nearby_key,False,False
C# phrygian,C# mixolydian,"G#, C#, B, F#",4,1.71,common_tone,False,False
C# phrygian,C# locrian,"C#, D, E, F#, A, B",6,2.07,common_tone,False,False
C# phrygian,C# harmonic_minor,"C#, E, F#, G#, A",5,1.14,common_tone,False,False
C# phrygian,C# melodic_minor,"G#, C#, E, F#",4,1.71,common_tone,False,False
C# phrygian,D major,"C#, D, E, F#, A, B",6,2.07,common_tone,False,False
C# phrygian,D minor,"A, D, E",3,3.79,common_tone,False,False
C# phrygian,D dorian,"A, D, B, E",4,3.21,common_tone,False,False
C# phrygian,D phrygian,"A, D",2,3.86,nearby_key,False,False
C# phrygian,D lydian,"C#, D, E, F#, G#, A, B",7,1.5,common_tone,False,False
C# phrygian,D mixolydian,"D, E, F#, A, B",5,2.64,common_tone,False,False
C# phrygian,D locrian,"G#, D",2,4.36,nearby_key,False,False
C# phrygian,D harmonic_minor,"C#, D, E, A",4,3.21,common_tone,False,False
C# phrygian,D melodic_minor,"C#, D, E, A, B",5,2.64,common_tone,False,False
C# phrygian,D# major,"G#, D",2,7.36,nearby_key,False,False
C# phrygian,D# minor,"G#, C#, B, F#",4,4.71,common_tone,False,False
C# phrygian,D# dorian,"G#, C#, F#",3,5.29,common_tone,False,False
C# phrygian,D# phrygian,"C#, E, F#, G#, B",5,3.14,closely_related,False,False
C# phrygian,D# lydian,"A, D",2,8.86,nearby_key,False,False
C# phrygian,D# mixolydian,"G#, C#",2,5.86,nearby_key,False,False
C# phrygian,D# locrian,"C#, E, F#, G#, A, B",6,3.57,common_tone,False,False
C# phrygian,D# harmonic_minor,"G#, D, B, F#",4,6.21,common_tone,False,False
C# phrygian,D# melodic_minor,"G#, D, F#",3,6.79,common_tone,False,False
C# phrygian,E major,"C#, E, F#, G#, A, B",6,5.07,common_tone,False,False
C# phrygian,E minor,"D, E, F#, A, B",5,5.64,common_tone,False,False
C# phrygian,E dorian,"C#, D, E, F#, A, B",6,5.07,common_tone,False,False
C# phrygian,E phrygian,"A, D, B, E",4,4.71,closely_related,False,False
C# phrygian,E lydian,"C#, E, F#, G#, B",5,5.64,common_tone,False,False
C# phrygian,E mixolydian,"C#, D, E, F#, G#, A, B",7,4.5,common_tone,False,False
C# phrygian,E locrian,"A, D, E",3,8.29,common_tone,False,False
C# phrygian,E harmonic_minor,"A, B, E, F#",4,6.21,common_tone,False,False
C# phrygian,E melodic_minor,"C#, E, F#, A, B",5,5.64,common_tone,False,False
C# phrygian,F major,"A, D, E",3,11.29,common_tone,False,False
C# phrygian,F minor,"G#, C#",2,8.86,distant_modulation,False,False
C# phrygian,F dorian,"G#, D",2,10.36,distant_modulation,False,False
C# phrygian,F phrygian,"G#, C#, F#",3,6.29,common_tone,False,False
C# phrygian,F lydian,"A, D, B, E",4,10.71,common_tone,False,False
C# phrygian,F mixolydian,"A, D",2,11.86,distant_modulation,False,False
C# phrygian,F locrian,"G#, C#, B, F#",4,7.71,common_tone,False,False
C# phrygian,F harmonic_minor,"G#, C#, E",3,8.29,common_tone,False,False
C# phrygian,F melodic_minor,"G#, D, E",3,9.79,common_tone,False,False
C# phrygian,F# major,"G#, C#, B, F#",4,9.21,common_tone,False,False
C# phrygian,F# minor,"C#, D, E, F#, G#, A, B",7,7.5,common_tone,False,False
C# phrygian,F# dorian,"C#, E, F#, G#, A, B",6,8.07,common_tone,False,False
C# phrygian,F# phrygian,"C#, D, E, F#, A, B",6,5.57,diatonic_common_tone,False,False
C# phrygian,F# lydian,"G#, C#, F#",3,9.79,common_tone,False,False
C# phrygian,F# mixolydian,"C#, E, F#, G#, B",5,8.64,common_tone,False,False
C# phrygian,F# locrian,"D, E, F#, A, B",5,10.14,common_tone,False,False
C# phrygian,F# harmonic_minor,"C#, D, F#, G#, A, B",6,8.07,common_tone,False,False
C# phrygian,F# melodic_minor,"C#, F#, G#, A, B",5,8.64,common_tone,False,False
C# phrygian,G major,"D, E, F#, A, B",5,11.64,common_tone,False,False
C# phrygian,G minor,"A, D",2,13.36,distant_modulation,False,False
C# phrygian,G dorian,"A, D, E",3,12.79,common_tone,False,False
C# phrygian,G phrygian,"G#, D",2,8.86,distant_modulation,False,False
C# phrygian,G lydian,"C#, D, E, F#, A, B",6,9.57,common_tone,False,False
C# phrygian,G mixolydian,"A, D, B, E",4,12.21,common_tone,False,False
C# phrygian,G locrian,"G#, C#",2,11.86,distant_modulation,False,False
C# phrygian,G harmonic_minor,"A, D, F#",3,12.79,common_tone,False,False
C# phrygian,G melodic_minor,"A, D, E, F#",4,12.21,common_tone,False,False
C# phrygian,G# major,"G#, C#",2,10.36,distant_modulation,False,False
C# phrygian,G# minor,"C#, E, F#, G#, B",5,8.64,common_tone,False,False
C# phrygian,G# dorian,"G#, C#, B, F#",4,9.21,common_tone,False,False
C# phrygian,G# phrygian,"C#, E, F#, G#, A, B",6,5.57,diatonic_common_tone,False,False
C# phrygian,G# lydian,"G#, D",2,11.86,distant_modulation,False,False
C# phrygian,G# mixolydian,"G#, C#, F#",3,9.79,common_tone,False,False
C# phrygian,G# locrian,"C#, D, E, F#, G#, A, B",7,7.5,common_tone,False,False
C# phrygian,G# harmonic_minor,"G#, C#, B, E",4,9.21,common_tone,False,False
C# phrygian,G# melodic_minor,"G#, C#, B",3,9.79,common_tone,False,False
C# phrygian,A major,"C#, D, E, F#, G#, A, B",7,6.0,common_tone,False,False
C# phrygian,A minor,"A, D, B, E",4,7.71,common_tone,False,False
C# phrygian,A dorian,"D, E, F#, A, B",5,7.14,common_tone,False,False
C# phrygian,A phrygian,"A, D, E",3,6.29,common_tone,False,False
C# phrygian,A lydian,"C#, E, F#, G#, A, B",6,6.57,common_tone,False,False
C# phrygian,A mixolydian,"C#, D, E, F#, A, B",6,6.57,common_tone,False,False
C# phrygian,A locrian,"A, D",2,10.36,distant_modulation,False,False
C# phrygian,A harmonic_minor,"D, E, G#, A, B",5,7.14,common_tone,False,False
C# phrygian,A melodic_minor,"D, E, F#, G#, A, B",6,6.57,common_tone,False,False
C# phrygian,A# major,"A, D",2,10.36,distant_modulation,False,False
C# phrygian,A# minor,"G#, C#, F#",3,6.79,common_tone,False,False
C# phrygian,A# dorian,"G#, C#",2,7.36,distant_modulation,False,False
C# phrygian,A# phrygian,"G#, C#, B, F#",4,4.71,closely_related,False,False
C# phrygian,A# lydian,"A, D, E",3,9.79,common_tone,False,False
C# phrygian,A# mixolydian,"G#, D",2,8.86,distant_modulation,False,False
C# phrygian,A# locrian,"C#, E, F#, G#, B",5,5.64,common_tone,False,False
C# phrygian,A# harmonic_minor,"C#, F#, A",3,8.29,common_tone,False,False
C# phrygian,A# melodic_minor,"C#, A",2,8.86,distant_modulation,False,False
C# phrygian,B major,"C#, E, F#, G#, B",5,4.14,common_tone,False,False
C# phrygian,B minor,"C#, D, E, F#, A, B",6,3.57,common_tone,False,False
C# phrygian,B dorian,"C#, D, E, F#, G#, A, B",7,3.0,common_tone,False,False
C# phrygian,B phrygian,"D, E, F#, A, B",5,3.14,closely_related,False,False
C# phrygian,B lydian,"G#, C#, B, F#",4,4.71,common_tone,False,False
C# phrygian,B mixolydian,"C#, E, F#, G#, A, B",6,3.57,common_tone,False,False
C# phrygian,B locrian,"A, D, B, E",4,6.21,common_tone,False,False
C# phrygian,B harmonic_minor,"C#, D, E, F#, B",5,4.14,common_tone,False,False
C# phrygian,B melodic_minor,"C#, D, E, F#, G#, B",6,3.57,common_tone,False,False
C# lydian,C major,"C, F, G",3,3.79,common_tone,False,False
C# lydian,C minor,"C, D#, F, G, G#, A#",6,2.07,common_tone,False,False
C# lydian,C dorian,"C, D#, F, G, A#",5,2.64,common_tone,False,False
C# lydian,C phrygian,"C, C#, D#, F, G, G#, A#",7,1.5,common_tone,False,False
C# lydian,C lydian,"C, G",2,3.86,nearby_key,False,False
C# lydian,C mixolydian,"C, A#, F, G",4,3.21,common_tone,False,False
C# lydian,C locrian,"C, C#, D#, F, G#, A#",6,2.07,common_tone,False,False
C# lydian,C harmonic_minor,"C, D#, F, G, G#",5,2.64,common_tone,False,False
C# lydian,C melodic_minor,"C, D#, F, G",4,3.21,common_tone,False,False
C# lydian,C# major,"C, C#, D#, F, G#, A#",6,0.57,common_tone,False,False
C# lydian,C# minor,"G#, C#, D#",3,2.29,common_tone,False,False
C# lydian,C# dorian,"G#, C#, A#, D#",4,1.71,common_tone,False,False
C# lydian,C# phrygian,"G#, C#",2,2.86,nearby_key,False,False
C# lydian,C# mixolydian,"C#, D#, F, G#, A#",5,1.14,common_tone,False,False
C# lydian,C# locrian,"C#, G",2,2.86,nearby_key,False,False
C# lydian,C# harmonic_minor,"C, C#, D#, G#",4,1.71,common_tone,False,False
C# lydian,C# melodic_minor,"C, C#, D#, G#, A#",5,1.14,common_tone,False,False
C# lydian,D major,"C#, G",2,5.86,nearby_key,False,False
C# lydian,D minor,"C, A#, F, G",4,6.21,common_tone,False,False
C# lydian,D dorian,"C, F, G",3,6.79,common_tone,False,False
C# lydian,D phrygian,"C, D#, F, G, A#",5,5.64,common_tone,False,False
C# lydian,D lydian,"G#, C#",2,3.86,nearby_key,False,False
C# lydian,D mixolydian,"C, G",2,7.36,nearby_key,False,False
C# lydian,D locrian,"C, D#, F, G, G#, A#",6,3.57,common_tone,False,False
C# lydian,D harmonic_minor,"C#, A#, F, G",4,4.71,common_tone,False,False
C# lydian,D melodic_minor,"C#, F, G",3,5.29,common_tone,False,False
C# lydian,D# major,"C, D#, F, G, G#, A#",6,3.57,common_tone,False,False
C# lydian,D# minor,"C#, D#, F, G#, A#",5,4.14,common_tone,False,False
